,filename,committer,degree_sum,betweenness_sum,closeness_sum,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,Updates,Developers,code churn,no_of_bugs
910,codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufEncoder.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,23,3,183,2
911,codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufVarint32FrameDecoder.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,18,3,121,1
912,codec/src/main/java/io/netty/handler/codec/protobuf/ProtobufVarint32LengthFieldPrepender.java,['Alexey Diomin' 'Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],67.25,0.24453192027366444,0.5441955939397873,0.07728241058347221,0.2739023719899257,0.07363774200331757,0.02963640073304933,2,16,4,156,0
913,codec/src/main/java/io/netty/handler/codec/protobuf/package-info.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,6,2,15,0
914,codec/src/main/java/io/netty/handler/codec/replay/ReplayError.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,3,2,25,0
915,codec/src/main/java/io/netty/handler/codec/replay/ReplayingDecoder.java,['Jestan Nirojan' 'Norman Maurer' 'Trustin Lee'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,13,3,1017,0
916,codec/src/main/java/io/netty/handler/codec/replay/ReplayingDecoderBuffer.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,3,2,803,0
917,codec/src/main/java/io/netty/handler/codec/replay/UnreplayableOperationException.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,2,2,0,0
918,codec/src/main/java/io/netty/handler/codec/replay/UnsafeDynamicChannelBuffer.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,5,2,68,0
919,codec/src/main/java/io/netty/handler/codec/replay/VoidEnum.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,3,2,25,0
920,codec/src/main/java/io/netty/handler/codec/replay/package-info.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,5,2,58,0
921,codec/src/main/java/io/netty/handler/codec/serialization/CachingClassResolver.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,4,2,8,0
922,codec/src/main/java/io/netty/handler/codec/serialization/ClassLoaderClassResolver.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,5,2,10,0
923,codec/src/main/java/io/netty/handler/codec/serialization/ClassResolver.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,4,2,8,0
924,codec/src/main/java/io/netty/handler/codec/serialization/ClassResolvers.java,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,12,3,168,0
925,codec/src/main/java/io/netty/handler/codec/serialization/CompactObjectInputStream.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,8,2,89,0
926,codec/src/main/java/io/netty/handler/codec/serialization/CompactObjectOutputStream.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,6,2,60,1
927,codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectDecoder.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,4,2,112,0
928,codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectDecoderState.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,4,2,44,0
929,codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectEncoder.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,22,3,150,2
930,codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoder.java,['Idel Pivnitskiy' 'Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],70.25,0.2452462520590101,0.6734185669127603,0.1757672590683207,0.2981182017080779,0.0767666098422848,0.03225654616481657,2,12,4,229,0
931,codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoderInputStream.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,6,2,254,0
932,codec/src/main/java/io/netty/handler/codec/serialization/ObjectEncoder.java,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,14,3,105,0
933,codec/src/main/java/io/netty/handler/codec/serialization/ObjectEncoderOutputStream.java,['Jestan Nirojan' 'Trustin Lee'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,10,2,37,0
934,codec/src/main/java/io/netty/handler/codec/serialization/ReferenceMap.java,['Trustin Lee' 'Jestan Nirojan'],77.5,0.27913669040797523,0.6920181308847559,0.13492501368363435,0.32545878254942484,0.08499966689473551,0.035214817933639724,1,4,2,6,0
